GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Altitude,G(x),G(y),G(z),Kilometers Per Litre(Instant)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Actual engine % torque(%),Trip Distance(km),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Total)(g),Run time since engine start(s)
Sat Dec 14 08:09:43 GMT+01:00 2019,14-dic-2019 08:09:36.436,13.92287291,42.04148778,1.02,473.0,1.0165863000000002,8.53938293,4.18652344,-,-,-,-,-,9.10199928,-,-,-,0.08822100000000001,0.87161589,0.33229035,-0.02274653,-
Sat Dec 14 08:09:43 GMT+01:00 2019,14-dic-2019 08:09:36.957,13.92287291,42.04148778,1.02,473.0,1.11470032,8.73838806,3.68443298,-,-,-,-,-,9.10199928,-,-,-,0.11362898,0.89076328,0.27557929999999997,-0.02630704,-
Sat Dec 14 08:09:46 GMT+01:00 2019,14-dic-2019 08:09:39.827,13.92301975,42.04153406,1.49,441.0,0.62934875,9.09132385,2.22241211,0,-,-,0.00333,952,15.17000008,441,42.04153442,13.92301941,0.0641538,0.92674041,0.12654558,-0.04349008,-
Sat Dec 14 08:09:49 GMT+01:00 2019,14-dic-2019 08:09:42.694,13.92299005,42.04150107,2.11,444.0,2.16474915,8.81774902,2.53070068,3.21909904,31.06394577,-,0.00592889,1069,9.10199928,444,42.04150009,13.92298985,0.22066759,0.89885306,0.15797153,-0.03884902,-
Sat Dec 14 08:09:52 GMT+01:00 2019,14-dic-2019 08:09:45.560,13.92300778,42.0414497,3.05,432.0,2.23213196,9.43869019,1.26528931,1.19629776,83.58948517,-,0.01069389,1162,6.06799984,432,42.0414505,13.92300797,0.24135949999999998,0.97145909,0.02820649,0.00951476,-
Sat Dec 14 08:09:54 GMT+01:00 2019,14-dic-2019 08:09:48.037,13.92286456,42.04139187,5.26,439.0,1.05168152,8.59242249,2.77276611,1.24508107,80.31438446,-,0.01924861,2164.5,4.55099964,439,42.04139328,13.92286491,0.10720504,0.875884,0.1826469,-0.07310105,-
Sat Dec 14 08:09:57 GMT+01:00 2019,14-dic-2019 08:09:50.221,13.92272146,42.04139837,2.64,440.0,0.68478394,8.61914062,5.1799469,12.72397518,7.85901546,-,0.02958195,883,4.55099964,440,42.04139709,13.92272186,0.06980468,0.87860757,0.42802718,0.02779283,-
Sat Dec 14 08:09:59 GMT+01:00 2019,14-dic-2019 08:09:52.437,13.92268576,42.04138778,0.0,445.0,0.37770081,9.10328674,2.50556946,15.10673809,6.6194253,-,0.0341382,885,4.55099964,445,42.04138947,13.92268562,0.03850161,0.92795986,0.15540972,-0.03643366,-
Sat Dec 14 08:10:01 GMT+01:00 2019,14-dic-2019 08:09:54.786,13.92266788,42.04138577,0.61,447.0,0.49057007,9.22293091,1.92132568,1.03901541,96.24295807,-,0.0341382,1027.5,4.55099964,447,42.04138565,13.9226675,0.0487068,0.94121373,0.09113771,-0.03801187,-
Sat Dec 14 08:10:03 GMT+01:00 2019,14-dic-2019 08:09:57.047,13.92263692,42.0413906,1.25,447.0,0.02955627,8.32762146,5.12651062,0,-,-,0.0341382,907,4.55099964,447,42.04138947,13.92263699,0.00301287,0.84889102,0.42258006,-0.00280689,-
Sat Dec 14 08:10:06 GMT+01:00 2019,14-dic-2019 08:09:59.295,13.92262461,42.04139413,0.29,451.0,-0.02668762,8.87516785,3.32511902,2.04494071,48.90015411,-,0.0341382,896,4.55099964,451,42.04139328,13.92262459,-0.00084927,0.90336537,0.23220296,-0.03715959,-
