GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Horizontal Dilution of Precision,Altitude,Bearing,G(x),G(y),G(z),G(calibrated),Timing Advance(°),Fuel Remaining (Calculated from vehicle profile)(%),Engine Load(%),Engine Load(Absolute)(%),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Distance to empty (Estimated)(km),Fuel used (trip)(l),Turbo Pressure Control(psi),Actual engine % torque(%),Drivers demand engine % torque(%),Engine reference torque(Nm),Fuel cost (trip)(cost),CO₂ in g/km (Instantaneous)(g/km),CO₂ in g/km (Average)(g/km),GPS vs OBD Speed difference(km/h),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Distance travelled with MIL/CEL lit(km),Distance travelled since codes cleared(km),Volumetric Efficiency (Calculated)(%),EGR Commanded(%),EGR Error(%),Fuel Rate (direct from ECU)(L/m),Fuel flow rate/minute(cc/min),Fuel flow rate/hour(l/hr),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),GPS Bearing(°),GPS Satellites,Fuel Level (From Engine ECU)(%),NOx Post SCR(ppm),NOx Pre SCR(ppm),O2 Sensor1 Equivalence Ratio,O2 Sensor1 Equivalence Ratio(alternate),O2 Sensor2 Equivalence Ratio,O2 Sensor3 Equivalence Ratio,O2 Sensor4 Equivalence Ratio,O2 Sensor5 Equivalence Ratio,O2 Sensor6 Equivalence Ratio,O2 Sensor7 Equivalence Ratio,O2 Sensor8 Equivalence Ratio,O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),O2 Volts Bank 1 sensor 3(V),O2 Volts Bank 1 sensor 4(V),O2 Volts Bank 2 sensor 1(V),O2 Volts Bank 2 sensor 2(V),Percentage of Idle driving(%),Percentage of Highway driving(%),Percentage of City driving(%),Throttle Position(Manifold)(%),Absolute Throttle Position B(%),Relative Throttle Position(%),Relative Accelerator Pedal Position(%),Fuel pressure(psi),Intake Manifold Pressure(psi),Fuel Rail Pressure(psi),Exhaust Pressure(psi),Turbo Boost & Vacuum Gauge(psi),Evap System Vapour Pressure(Pa),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Commanded Equivalence Ratio(lambda),Torque(Nm),Engine kW (At the wheels)(kW),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Total)(g),Run time since engine start(s),Trip time(whilst moving)(s),Voltage (OBD Adapter)(V),Speed (GPS)(km/h),Speed (OBD)(km/h),Average trip speed(whilst stopped or moving)(km/h),Average trip speed(whilst moving only)(km/h)
Fri Dec 13 11:49:36 GMT+01:00 2019,13-dic-2019 11:49:29.268,13.92195368,42.05201778,0.0,16.687,456.0,0.0,1.28857422,8.51425171,3.9181366,-0.01343355,-,-,32.54901886,-,0.0,14.16987514,-,7.05707836,-,-,-,-,-,-,-,-,-,-,-,0.0,-,880.28057861,-,-,-,-,-,-,-,-,834.5,16.68700027,-,-,-,-,10,69.01960754,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14.21369839,-,-,-0.48630142,-,-,14.50663757,-,-,-,0.13346696,0.87368929,0.30115059,-0.02906641,-,0.0,-,-,0,0.0,-
Fri Dec 13 11:49:39 GMT+01:00 2019,13-dic-2019 11:49:32.033,13.92195228,42.05203627,0.28,12.136,457.0,345.4,1.28657532,8.56091309,3.95004272,-0.01643689,-,0,32.54901886,-,0.0,14.16984844,-,7.05709171,-,-,0,0.00304814,-,-,-,-,0.00445029,-,-,0.0,-,880.28057861,-,-,94,-,-,-,-,-,842.5,12.13599968,457,42.05203629,13.92195225,345.3999939,11,69.01960754,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14.06866074,-,-,0.43511295,-,-,14.50663757,-,-,-,0.14037775,0.86759043,0.29619032,-0.03562404,-,0.0,-,1.00800002,0,0.0,-
Fri Dec 13 11:49:42 GMT+01:00 2019,13-dic-2019 11:49:34.799,13.92193529,42.05208761,0.0,10.6189995,461.0,0.0,1.24191284,8.62113953,3.86787415,-0.00951058,-,0,29.41176605,-,0.0,14.16982079,-,7.05710554,-,-,0,0.00634317,-,-,-,-,0.00926103,-,-,2.08799982,-,880.28057861,-,-,91,-,-,-,72.15382385,4.32922983,834.5,10.61899948,461,42.05208588,13.92193508,0,11,69.01960754,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14.06866074,-,-,0.43511295,-,-,14.50663757,-,-,-,0.12659661,0.87881136,0.29427871,-0.02817864,-,0.0,-,0,0,0.0,-
Fri Dec 13 11:49:44 GMT+01:00 2019,13-dic-2019 11:49:36.985,13.92194379,42.05209559,0.0,7.585,459.0,0.0,1.36434937,8.51106262,3.89819336,-0.01558732,-,0,33.72549057,-,0.0,14.16979408,-,7.05711889,-,-,0,0.00911513,-,-,-,-,0.01330809,-,-,0.0,-,880.28057861,-,-,91,0,0,-,73.20311737,4.39218712,844.0,7.58500004,459,42.05209732,13.92194366,0,11,69.01960754,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14.06866074,-,-,0.43511295,-,-,14.50663757,-,-,-,0.1390774,0.86759043,0.29736936,-0.035327199999999996,-,0.0,-,0,0,0.0,-
Fri Dec 13 11:49:46 GMT+01:00 2019,13-dic-2019 11:49:39.105,13.92193766,42.05209768,0.0,9.101999000000001,460.0,0.0,1.35597229,8.52581787,3.87266541,-0.01520889,-,0,31.37254906,-,0.0,14.16976643,-,7.05713224,-,-,0,0.0117279,-,-,-,-,0.01712273,-,-,0.0,-,880.28057861,-,-,90,3.92156863,-33.59375,-,71.289711,4.27738237,834.0,9.10199928,460,42.05209732,13.92193794,0,11,69.01960754,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14.06866074,3567.9284668,-,0.43511295,-,-,14.50663757,-,-,-,0.13610964,0.86864811,0.29574236,-0.03546761,-,0.0,14.19999981,0,0,0.0,-
Fri Dec 13 11:49:49 GMT+01:00 2019,13-dic-2019 11:49:41.667,13.92193209,42.05210026,0.0,10.6189995,460.0,0.0,1.30770874,8.55015564,3.87545776,-0.01483256,-,0,54.11764908,-,0.0,14.16973972,-,7.05714607,-,-,0,0.01295514,-,-,-,-,0.01891451,-,-,0.0,-,880.28057861,-,-,79,6.27450991,-1.5625,-,34.74987793,2.08499265,833.0,10.61899948,460,42.05210114,13.92193222,0,11,69.01960754,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13.48850918,3567.9284668,-,-0.1450386,-,-,14.50663757,-,-,-,0.14196272,0.86600548,0.29631165,-0.03676827,-,0.0,14.19999981,0,0,0.0,-
Fri Dec 13 11:49:51 GMT+01:00 2019,13-dic-2019 11:49:43.816,13.92191696,42.05210631,0.0,10.6189995,460.0,0.0,1.3057251,8.58364868,3.86030579,-0.01394583,-,0,56.07843399,-,0.0,14.16971207,-,7.05715942,-,-,0,0.01440884,-,-,-,-,0.0210369,-,-,0.0,-,880.28057861,-,-,70,6.27450991,-2.34375,-,34.07092667,2.0442555,832.5,10.61899948,460,42.05210495,13.92191696,0,12,69.01960754,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13.34347153,3567.9284668,-,-0.29007626,-,-,14.50663757,-,-,-,0.13310143,0.87498963,0.29350722,-0.03107696,-,0.0,14.19999981,0,0,0.0,-
Fri Dec 13 11:49:53 GMT+01:00 2019,13-dic-2019 11:49:45.968,13.92191647,42.05210753,0.0,10.6189995,460.0,0.0,1.3105011,8.51187134,3.88502502,-0.01495401,-,0,55.68627548,-,0.0,14.16968536,-,7.05717278,-,-,0,0.01566068,-,-,-,-,0.02286459,-,-,0.0,-,880.28057861,-,-,64,6.27450991,-1.5625,-,34.93504715,2.09610271,836.0,10.61899948,460,42.05210876,13.92191601,0,12,69.01960754,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13.34347153,3604.18774414,-,-0.29007626,-,-,14.50663757,-,-,-,0.13505194,0.8756398000000001,0.29871014,-0.0280952,-,0.0,14.10000038,0,0,0.0,-
Fri Dec 13 11:49:56 GMT+01:00 2019,13-dic-2019 11:49:48.475,13.92191468,42.05210857,0.0,10.6189995,460.0,0.0,1.34759521,8.60438538,3.895401,-0.00844812,-,0,73.33333588,-,0.0,14.16965866,-,7.0571866,-,-,0,0.01687049,-,-,-,-,0.02463092,-,-,0.0,-,880.28057861,-,-,59,1.96078432,-17.1875,-,33.76231384,2.02573872,834.0,10.61899948,460,42.05210876,13.92191505,0,12,69.01960754,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13.19843388,3567.9284668,-,-0.43511391,-,-,14.50663757,-,-,-,0.13155533,0.87019271,0.29858881,-0.03353583,-,0.0,14.10000038,0,0,0.0,-
Fri Dec 13 11:49:58 GMT+01:00 2019,13-dic-2019 11:49:50.955,13.92191472,42.05210852,0.0,12.136,460.0,0.0,1.36035156,8.62632751,3.85392761,-0.00796092,-,0,61.17647171,-,0.0,14.169630999999999,-,7.05719995,-,-,0,0.01836984,-,-,-,-,0.02681997,-,-,0.0,-,880.28057861,-,-,56,6.27450991,0.78125,-,35.98432922,2.15905976,840.0,12.13599968,460,42.05210876,13.92191505,0,12,69.01960754,-,-,-,1.00045776,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13.34347153,3673.8059082,-,-0.29007626,-,-,14.50663757,-,-,-,0.13866988,0.87934017,0.29285705,-0.02662847,-,0.0,14.19999981,0,0,0.0,-
